tour_id;start;end;distance;up;down;min;max;title;subtitle;difficulty;time_ascent;ascent;time_descent;descent;link;map;description
400;;;7.65 km;1'831 m;485 m;1'216 m;2'563 m;;;;;;;;;;
4000;;;4.78 km;910 m;65 m;2'004 m;2'848 m;;;;;;;;;;
4001;;;9.21 km;889 m;49 m;1'672 m;2'512 m;;;;;;;;;;
4003;;;7.33 km;1'422 m;24 m;1'633 m;3'031 m;;;;;;;;;;
4004;;;6.15 km;1'038 m;29 m;1'633 m;2'642 m;;;;;;;;;;
4006;;;5.53 km;683 m;9 m;1'124 m;1'797 m;;;;;;;;;;
401;;;4.01 km;644 m;1 m;1'109 m;1'751 m;;;;;;;;;;
40126;;;8.03 km;1'014 m;66 m;1'402 m;2'377 m;;;;;;;;;;
40130;;;10.24 km;1'671 m;30 m;401 m;2'041 m;;;;;;;;;;
40135;;;5.65 km;355 m;330 m;1'935 m;2'067 m;;;;;;;;;;
40136;;;6.82 km;1'235 m;65 m;1'513 m;2'697 m;;;;;;;;;;
4014;;;4.94 km;646 m;44 m;1'187 m;1'802 m;;;;;;;;;;
4016;;;2.48 km;736 m;60 m;1'867 m;2'581 m;;;;;;;;;;
4017;;;5.66 km;1'011 m;40 m;1'808 m;2'780 m;;;;;;;;;;
402;;;6.92 km;756 m;267 m;1'969 m;2'584 m;;;;;;;;;;
403;;;4.08 km;845 m;0 m;1'008 m;1'853 m;;;;;;;;;;
404;;;9.22 km;1'491 m;37 m;1'008 m;2'462 m;;;;;;;;;;
4040;;;5.72 km;701 m;49 m;1'806 m;2'458 m;;;;;;;;;;
40436;;;4.87 km;582 m;16 m;1'253 m;1'819 m;;;;;;;;;;
40498;;;0.57 km;69 m;136 m;2'847 m;2'927 m;;;;;;;;;;
405;;;6.86 km;1'464 m;10 m;1'008 m;2'462 m;;;;;;;;;;
4051;;;2.24 km;107 m;53 m;2'656 m;2'754 m;;;;;;;;;;
40514;;;4.79 km;909 m;3 m;1'445 m;2'351 m;;;;;;;;;;
40518;;;8.18 km;839 m;251 m;1'758 m;2'353 m;;;;;;;;;;
40521;;;4.38 km;209 m;112 m;3'655 m;3'824 m;;;;;;;;;;
40526;;;5.95 km;714 m;41 m;1'375 m;2'048 m;;;;;;;;;;
40527;;;4.27 km;190 m;90 m;2'095 m;2'212 m;;;;;;;;;;
4053;;;6.01 km;1'063 m;21 m;1'824 m;2'867 m;;;;;;;;;;
4054;;;4.57 km;89 m;591 m;2'274 m;2'860 m;;;;;;;;;;
4056;;;1.90 km;269 m;34 m;2'969 m;3'206 m;;;;;;;;;;
40573;;;9.13 km;25 m;1'409 m;1'154 m;2'539 m;;;;;;;;;;
4058;;;4.30 km;962 m;30 m;2'323 m;3'260 m;;;;;;;;;;
40583;;;2.20 km;310 m;0 m;1'006 m;1'316 m;;;;;;;;;;
40589;;;3.12 km;725 m;2 m;1'061 m;1'785 m;;;;;;;;;;
4059;;;5.24 km;953 m;18 m;1'683 m;2'631 m;;;;;;;;;;
40592;;;1.02 km;76 m;9 m;1'730 m;1'801 m;;;;;;;;;;
406;;;4.83 km;428 m;5 m;853 m;1'277 m;;;;;;;;;;
4060;;;5.11 km;575 m;38 m;1'664 m;2'230 m;;;;;;;;;;
40604;;;4.45 km;1'308 m;8 m;269 m;1'569 m;;;;;;;;;;
40608;;;5.08 km;249 m;1'017 m;1'788 m;2'560 m;;;;;;;;;;
4061;;;6.62 km;683 m;67 m;2'252 m;2'870 m;;;;;;;;;;
40610;;;6.94 km;807 m;785 m;2'083 m;2'540 m;;;;;;;;;;
40611;;;2.27 km;1 m;440 m;1'913 m;2'353 m;;;;;;;;;;
40612;;;9.48 km;1'560 m;20 m;1'067 m;2'612 m;;;;;;;;;;
40613;;;7.53 km;892 m;970 m;2'064 m;2'649 m;;;;;;;;;;
40614;;;9.35 km;1'123 m;850 m;2'065 m;2'767 m;;;;;;;;;;
40615;;;1.62 km;221 m;2 m;2'337 m;2'555 m;;;;;;;;;;
4062;;;5.30 km;1'352 m;71 m;1'835 m;3'161 m;;;;;;;;;;
40625;;;5.67 km;666 m;55 m;2'322 m;2'944 m;;;;;;;;;;
40626;;;5.94 km;107 m;412 m;2'627 m;2'980 m;;;;;;;;;;
40627;;;6.80 km;519 m;859 m;1'927 m;2'536 m;;;;;;;;;;
40630;;;na;na;na;na;na;;;;;;;;;;
40631;;;na;na;na;na;na;;;;;;;;;;
40635;;;5.82 km;808 m;134 m;1'615 m;2'416 m;;;;;;;;;;
40639;;;na;na;na;na;na;;;;;;;;;;
40642;;;5 km;740 m;28 m;1'276 m;1'991 m;;;;;;;;;;
40643;;;3.16 km;695 m;2 m;1'776 m;2'469 m;;;;;;;;;;
40644;;;3.12 km;1'016 m;8 m;1'776 m;2'785 m;;;;;;;;;;
40645;;;3.14 km;461 m;21 m;1'379 m;1'820 m;;;;;;;;;;
40653;;;na;na;na;na;na;;;;;;;;;;
40657;;;4.16 km;871 m;33 m;1'046 m;1'884 m;;;;;;;;;;
40661;;;4.79 km;613 m;76 m;1'367 m;1'905 m;;;;;;;;;;
40678;;;10.52 km;1'100 m;614 m;2'300 m;2'786 m;;;;;;;;;;
40679;;;5.38 km;706 m;270 m;1'194 m;1'654 m;;;;;;;;;;
40685;;;na;na;na;na;na;;;;;;;;;;
40686;;;6.32 km;839 m;10 m;976 m;1'805 m;;;;;;;;;;
4069;;;3.75 km;419 m;74 m;2'253 m;2'599 m;;;;;;;;;;
40691;;;6.03 km;984 m;26 m;1'128 m;2'093 m;;;;;;;;;;
407;;;4.36 km;776 m;32 m;1'147 m;1'895 m;;;;;;;;;;
40716;;;4.63 km;29 m;874 m;1'605 m;2'451 m;;;;;;;;;;
40761;;;1.09 km;33 m;44 m;501 m;542 m;;;;;;;;;;
408;;;6.67 km;1'074 m;133 m;954 m;2'006 m;;;;;;;;;;
40806;;;3.01 km;1'023 m;3 m;1'170 m;2'191 m;;;;;;;;;;
4084;;;7.26 km;1'426 m;58 m;965 m;2'333 m;;;;;;;;;;
4088;;;3.46 km;863 m;5 m;1'407 m;2'265 m;;;;;;;;;;
409;;;11.70 km;606 m;616 m;1'860 m;2'154 m;;;;;;;;;;
4093;;;5.67 km;709 m;18 m;1'916 m;2'625 m;;;;;;;;;;
4099;;;6.12 km;506 m;36 m;1'672 m;2'142 m;;;;;;;;;;
4103;;;7.31 km;971 m;8 m;1'402 m;2'368 m;;;;;;;;;;
4104;;;3.02 km;622 m;10 m;1'366 m;1'977 m;;;;;;;;;;
4105;;;4.37 km;176 m;172 m;1'968 m;2'001 m;;;;;;;;;;
4107;;;4.29 km;1'314 m;2 m;1'395 m;2'708 m;;;;;;;;;;
4108;;;4.47 km;769 m;25 m;1'555 m;2'303 m;;;;;;;;;;
4109;;;3.86 km;579 m;67 m;2'195 m;2'708 m;;;;;;;;;;
411;;;3.35 km;519 m;6 m;965 m;1'478 m;;;;;;;;;;
4110;;;2.74 km;784 m;0 m;1'397 m;2'180 m;;;;;;;;;;
4111;;;3.70 km;1'244 m;14 m;1'479 m;2'709 m;;;;;;;;;;
4113;;;2.80 km;215 m;72 m;1'676 m;1'862 m;;;;;;;;;;
4114;;;8.34 km;1'052 m;97 m;1'861 m;2'816 m;;;;;;;;;;
4115;;;10.05 km;1'135 m;441 m;1'337 m;2'418 m;;;;;;;;;;
413;;;5.86 km;705 m;31 m;1'599 m;2'297 m;;;;;;;;;;
4130;;;8.05 km;1'041 m;38 m;1'809 m;2'821 m;;;;;;;;;;
4131;;;2.09 km;488 m;11 m;2'490 m;2'976 m;;;;;;;;;;
4132;;;3.80 km;908 m;57 m;2'726 m;3'578 m;;;;;;;;;;
4133;;;4.62 km;568 m;75 m;1'851 m;2'344 m;;;;;;;;;;
4134;;;4.40 km;599 m;6 m;906 m;1'500 m;;;;;;;;;;
4135;;;4.20 km;597 m;20 m;2'059 m;2'641 m;;;;;;;;;;
4136;;;1.05 km;2 m;271 m;1'403 m;1'674 m;;;;;;;;;;
4137;;;2.80 km;349 m;88 m;2'477 m;2'738 m;;;;;;;;;;
4138;;;2.26 km;329 m;63 m;772 m;1'081 m;;;;;;;;;;
4139;;;5.76 km;891 m;86 m;891 m;1'697 m;;;;;;;;;;
4141;;;2.40 km;535 m;147 m;1'387 m;1'918 m;;;;;;;;;;
4143;;;6.21 km;586 m;62 m;906 m;1'431 m;;;;;;;;;;
4144;;;2.10 km;380 m;19 m;2'065 m;2'427 m;;;;;;;;;;
4146;;;2.88 km;799 m;1 m;1'599 m;2'398 m;;;;;;;;;;
4147;;;6.97 km;991 m;70 m;953 m;1'873 m;;;;;;;;;;
4148;;;3.99 km;885 m;8 m;918 m;1'795 m;;;;;;;;;;
4149;;;2.85 km;666 m;22 m;2'091 m;2'735 m;;;;;;;;;;
4151;;;5.06 km;943 m;29 m;1'083 m;1'996 m;;;;;;;;;;
4152;;;3.15 km;556 m;30 m;1'733 m;2'260 m;;;;;;;;;;
4153;;;1.59 km;385 m;15 m;2'014 m;2'384 m;;;;;;;;;;
4154;;;2.31 km;418 m;129 m;1'172 m;1'576 m;;;;;;;;;;
4155;;;1.35 km;257 m;96 m;1'141 m;1'375 m;;;;;;;;;;
4156;;;1.59 km;469 m;39 m;1'946 m;2'378 m;;;;;;;;;;
4157;;;2.97 km;453 m;9 m;1'907 m;2'351 m;;;;;;;;;;
4158;;;2.26 km;435 m;25 m;1'478 m;1'908 m;;;;;;;;;;
4159;;;1.70 km;202 m;7 m;1'097 m;1'293 m;;;;;;;;;;
4160;;;2.27 km;340 m;2 m;1'099 m;1'439 m;;;;;;;;;;
4161;;;0.81 km;248 m;10 m;2'122 m;2'366 m;;;;;;;;;;
4162;;;0.78 km;31 m;1 m;2'091 m;2'122 m;;;;;;;;;;
4163;;;2.72 km;172 m;30 m;1'911 m;2'058 m;;;;;;;;;;
4165;;;2.95 km;421 m;25 m;1'753 m;2'169 m;;;;;;;;;;
417;;;7.54 km;722 m;94 m;923 m;1'551 m;;;;;;;;;;
418;;;4.73 km;174 m;31 m;1'235 m;1'390 m;;;;;;;;;;
4182;;;2.12 km;455 m;22 m;2'044 m;2'494 m;;;;;;;;;;
4184;;;5.80 km;882 m;47 m;1'024 m;1'859 m;;;;;;;;;;
4185;;;4.31 km;470 m;37 m;1'937 m;2'396 m;;;;;;;;;;
4186;;;3.24 km;555 m;40 m;1'296 m;1'811 m;;;;;;;;;;
4187;;;1.24 km;316 m;8 m;1'807 m;2'119 m;;;;;;;;;;
419;;;12.81 km;1'125 m;89 m;1'171 m;2'218 m;;;;;;;;;;
4191;;;4.70 km;841 m;1 m;959 m;1'799 m;;;;;;;;;;
4192;;;2.87 km;381 m;20 m;1'491 m;1'857 m;;;;;;;;;;
4193;;;3.39 km;194 m;134 m;1'910 m;2'041 m;;;;;;;;;;
4194;;;4.69 km;602 m;16 m;1'441 m;2'037 m;;;;;;;;;;
4195;;;2.79 km;413 m;3 m;1'401 m;1'811 m;;;;;;;;;;
4196;;;1.17 km;295 m;1 m;1'640 m;1'934 m;;;;;;;;;;
4198;;;6.11 km;402 m;44 m;1'364 m;1'724 m;;;;;;;;;;
420;;;4.84 km;329 m;93 m;2'269 m;2'507 m;;;;;;;;;;
4200;;;7.93 km;1'267 m;7 m;1'340 m;2'600 m;;;;;;;;;;
4201;;;2.85 km;593 m;5 m;1'782 m;2'371 m;;;;;;;;;;
4202;;;4.57 km;1'006 m;15 m;954 m;1'947 m;;;;;;;;;;
4203;;;2.48 km;220 m;50 m;2'549 m;2'728 m;;;;;;;;;;
4206;;;5.40 km;922 m;105 m;1'827 m;2'734 m;;;;;;;;;;
4207;;;3.14 km;541 m;25 m;1'345 m;1'861 m;;;;;;;;;;
4208;;;5.01 km;1'221 m;5 m;253 m;1'469 m;;;;;;;;;;
4209;;;1.42 km;4 m;255 m;1'468 m;1'721 m;;;;;;;;;;
4210;;;4.56 km;1'205 m;34 m;225 m;1'419 m;;;;;;;;;;
4234;;;1.33 km;164 m;25 m;436 m;595 m;;;;;;;;;;
4244;;;3.93 km;454 m;14 m;1'582 m;2'032 m;;;;;;;;;;
4245;;;4.63 km;854 m;37 m;1'797 m;2'621 m;;;;;;;;;;
4251;;;3.13 km;664 m;17 m;1'216 m;1'873 m;;;;;;;;;;
4252;;;5.74 km;624 m;38 m;1'527 m;2'114 m;;;;;;;;;;
4253;;;5.52 km;1'124 m;74 m;1'290 m;2'409 m;;;;;;;;;;
4254;;;6.51 km;908 m;44 m;1'157 m;2'027 m;;;;;;;;;;
4255;;;0.54 km;73 m;23 m;2'849 m;2'918 m;;;;;;;;;;
4257;;;1.52 km;257 m;12 m;2'311 m;2'556 m;;;;;;;;;;
4258;;;2.69 km;194 m;18 m;2'200 m;2'376 m;;;;;;;;;;
4266;;;7.86 km;738 m;216 m;2'342 m;2'864 m;;;;;;;;;;
4268;;;1.88 km;741 m;8 m;2'887 m;3'620 m;;;;;;;;;;
4269;;;5.71 km;963 m;39 m;2'047 m;2'971 m;;;;;;;;;;
4289;;;11.76 km;1'295 m;45 m;1'366 m;2'622 m;;;;;;;;;;
4291;;;15.24 km;129 m;1'124 m;1'627 m;2'623 m;;;;;;;;;;
4300;;;10.89 km;1'160 m;460 m;1'395 m;2'508 m;;;;;;;;;;
4314;;;1.86 km;626 m;18 m;835 m;1'461 m;;;;;;;;;;
4317;;;1.50 km;234 m;20 m;2'636 m;2'866 m;;;;;;;;;;
4331;;;5.04 km;1'033 m;24 m;1'071 m;2'080 m;;;;;;;;;;
4332;;;6.74 km;1'532 m;44 m;352 m;1'840 m;;;;;;;;;;
4333;;;7.11 km;1'606 m;118 m;352 m;1'877 m;;;;;;;;;;
4336;;;4.40 km;660 m;8 m;1'617 m;2'270 m;;;;;;;;;;
4337;;;3.71 km;554 m;1 m;1'430 m;1'983 m;;;;;;;;;;
4338;;;2.54 km;613 m;0 m;1'402 m;2'014 m;;;;;;;;;;
4339;;;4.90 km;1'042 m;18 m;970 m;1'993 m;;;;;;;;;;
4340;;;6.09 km;844 m;54 m;743 m;1'534 m;;;;;;;;;;
4346;;;5.62 km;452 m;119 m;944 m;1'332 m;;;;;;;;;;
4347;;;1.36 km;211 m;0 m;1'017 m;1'228 m;;;;;;;;;;
4363;;;7.16 km;686 m;77 m;2'001 m;2'616 m;;;;;;;;;;
4364;;;5.42 km;630 m;30 m;1'897 m;2'497 m;;;;;;;;;;
4388;;;1.53 km;300 m;4 m;2'477 m;2'777 m;;;;;;;;;;
4389;;;2.24 km;601 m;0 m;1'704 m;2'304 m;;;;;;;;;;
4390;;;7.80 km;1'075 m;89 m;1'404 m;2'406 m;;;;;;;;;;
4391;;;3.09 km;406 m;343 m;2'742 m;2'978 m;;;;;;;;;;
4392;;;2.15 km;325 m;2 m;1'938 m;2'263 m;;;;;;;;;;
4394;;;4.84 km;554 m;9 m;1'482 m;2'028 m;;;;;;;;;;
4395;;;7.86 km;1'287 m;11 m;944 m;2'220 m;;;;;;;;;;
4397;;;6.05 km;658 m;22 m;1'813 m;2'450 m;;;;;;;;;;
4398;;;5.97 km;940 m;17 m;1'690 m;2'617 m;;;;;;;;;;
4399;;;4.96 km;811 m;50 m;1'625 m;2'430 m;;;;;;;;;;
4400;;;3.92 km;791 m;18 m;1'534 m;2'323 m;;;;;;;;;;
4401;;;6.13 km;755 m;161 m;1'534 m;2'143 m;;;;;;;;;;
4402;;;2.95 km;1'007 m;45 m;1'331 m;2'324 m;;;;;;;;;;
4404;;;2.73 km;510 m;27 m;1'196 m;1'681 m;;;;;;;;;;
4413;;;na;na;na;na;na;;;;;;;;;;
4416;;;4.86 km;834 m;0 m;692 m;1'526 m;;;;;;;;;;
4417;;;3.16 km;757 m;0 m;767 m;1'525 m;;;;;;;;;;
4427;;;8.67 km;1'014 m;81 m;923 m;1'855 m;;;;;;;;;;
4428;;;11.76 km;1'358 m;126 m;924 m;2'156 m;;;;;;;;;;
4431;;;6.58 km;877 m;5 m;478 m;1'353 m;;;;;;;;;;
4432;;;4.03 km;722 m;9 m;836 m;1'556 m;;;;;;;;;;
4435;;;3.99 km;901 m;14 m;850 m;1'738 m;;;;;;;;;;
4436;;;3.55 km;14 m;568 m;1'609 m;2'167 m;;;;;;;;;;
4437;;;6.69 km;1'076 m;105 m;1'257 m;2'232 m;;;;;;;;;;
4438;;;4.83 km;727 m;11 m;1'099 m;1'817 m;;;;;;;;;;
4439;;;1.87 km;545 m;1 m;1'339 m;1'884 m;;;;;;;;;;
4440;;;3.15 km;729 m;12 m;1'283 m;2'001 m;;;;;;;;;;
4445;;;1.80 km;250 m;59 m;2'737 m;2'978 m;;;;;;;;;;
4447;;;3.26 km;708 m;4 m;2'034 m;2'738 m;;;;;;;;;;
4450;;;3.34 km;628 m;21 m;1'317 m;1'925 m;;;;;;;;;;
4451;;;1.87 km;496 m;2 m;2'000 m;2'493 m;;;;;;;;;;
4452;;;10.42 km;1'276 m;18 m;913 m;2'171 m;;;;;;;;;;
4453;;;1.60 km;189 m;126 m;2'218 m;2'367 m;;;;;;;;;;
4454;;;3.43 km;441 m;37 m;1'839 m;2'253 m;;;;;;;;;;
4458;;;2.46 km;446 m;56 m;2'521 m;2'913 m;;;;;;;;;;
4459;;;2.67 km;454 m;70 m;1'368 m;1'774 m;;;;;;;;;;
4476;;;10.47 km;1'663 m;839 m;1'044 m;2'565 m;;;;;;;;;;
4478;;;2.41 km;162 m;4 m;781 m;942 m;;;;;;;;;;
4479;;;13.34 km;1'293 m;124 m;896 m;2'066 m;;;;;;;;;;
4497;;;6.11 km;759 m;40 m;1'969 m;2'688 m;;;;;;;;;;
4510;;;7.05 km;621 m;27 m;1'655 m;2'249 m;;;;;;;;;;
4517;;;2.61 km;345 m;4 m;1'527 m;1'869 m;;;;;;;;;;
4518;;;7.64 km;1'412 m;332 m;211 m;1'594 m;;;;;;;;;;
4521;;;2.75 km;365 m;55 m;982 m;1'341 m;;;;;;;;;;
4522;;;12.44 km;1'832 m;515 m;416 m;2'134 m;;;;;;;;;;
4523;;;2.01 km;16 m;367 m;1'988 m;2'340 m;;;;;;;;;;
4528;;;3.11 km;503 m;62 m;1'904 m;2'345 m;;;;;;;;;;
4529;;;8.67 km;1'080 m;15 m;1'192 m;2'257 m;;;;;;;;;;
4530;;;7.20 km;493 m;1'071 m;1'474 m;2'507 m;;;;;;;;;;
4532;;;8.62 km;1'050 m;264 m;1'606 m;2'452 m;;;;;;;;;;
4533;;;6.32 km;664 m;280 m;1'475 m;2'122 m;;;;;;;;;;
4534;;;16.82 km;1'226 m;953 m;1'475 m;2'165 m;;;;;;;;;;
4535;;;3.88 km;494 m;90 m;2'331 m;2'785 m;;;;;;;;;;
4536;;;6.35 km;545 m;274 m;1'981 m;2'367 m;;;;;;;;;;
4537;;;14.46 km;828 m;1'187 m;1'625 m;2'452 m;;;;;;;;;;
4538;;;13.97 km;1'409 m;305 m;1'431 m;2'539 m;;;;;;;;;;
4539;;;2.50 km;335 m;0 m;1'095 m;1'430 m;;;;;;;;;;
4540;;;2.83 km;180 m;73 m;1'677 m;1'825 m;;;;;;;;;;
4541;;;10.76 km;1'075 m;980 m;1'514 m;2'480 m;;;;;;;;;;
4542;;;4.88 km;457 m;79 m;1'533 m;1'911 m;;;;;;;;;;
4543;;;10.47 km;940 m;245 m;1'930 m;2'666 m;;;;;;;;;;
4544;;;9.66 km;1'264 m;623 m;1'392 m;2'611 m;;;;;;;;;;
4545;;;11.42 km;1'362 m;498 m;911 m;2'148 m;;;;;;;;;;
4546;;;10.24 km;818 m;681 m;2'374 m;2'855 m;;;;;;;;;;
4547;;;4.29 km;729 m;8 m;2'128 m;2'851 m;;;;;;;;;;
4548;;;8.55 km;585 m;92 m;2'034 m;2'553 m;;;;;;;;;;
455;;;4.30 km;692 m;32 m;1'937 m;2'623 m;;;;;;;;;;
4550;;;10.07 km;1'131 m;309 m;993 m;1'927 m;;;;;;;;;;
4551;;;7.02 km;1'232 m;2 m;762 m;1'993 m;;;;;;;;;;
4552;;;3.61 km;458 m;92 m;1'686 m;2'073 m;;;;;;;;;;
4553;;;11.75 km;1'050 m;213 m;1'590 m;2'469 m;;;;;;;;;;
4554;;;7.84 km;1'068 m;80 m;1'054 m;2'043 m;;;;;;;;;;
4555;;;6.80 km;614 m;193 m;1'066 m;1'604 m;;;;;;;;;;
4556;;;7.80 km;794 m;181 m;722 m;1'464 m;;;;;;;;;;
4561;;;3.07 km;744 m;9 m;498 m;1'234 m;;;;;;;;;;
4563;;;15.46 km;2'005 m;881 m;955 m;2'427 m;;;;;;;;;;
4564;;;6.18 km;646 m;206 m;1'309 m;1'784 m;;;;;;;;;;
4566;;;1.10 km;247 m;25 m;2'675 m;2'911 m;;;;;;;;;;
4567;;;3.80 km;752 m;2 m;935 m;1'685 m;;;;;;;;;;
457;;;3.83 km;625 m;17 m;1'194 m;1'810 m;;;;;;;;;;
4575;;;10.05 km;1'665 m;139 m;771 m;2'313 m;;;;;;;;;;
4579;;;4.23 km;366 m;1 m;1'623 m;1'989 m;;;;;;;;;;
458;;;2.97 km;359 m;144 m;1'928 m;2'178 m;;;;;;;;;;
4582;;;1.39 km;363 m;6 m;2'107 m;2'464 m;;;;;;;;;;
4583;;;4.86 km;1'193 m;26 m;929 m;2'106 m;;;;;;;;;;
459;;;6.93 km;779 m;42 m;1'471 m;2'209 m;;;;;;;;;;
46;;;5.44 km;1'155 m;9 m;1'104 m;2'251 m;;;;;;;;;;
460;;;8.76 km;579 m;63 m;1'065 m;1'584 m;;;;;;;;;;
4607;;;3.12 km;37 m;199 m;1'846 m;2'041 m;;;;;;;;;;
461;;;9.17 km;665 m;304 m;1'943 m;2'382 m;;;;;;;;;;
4612;;;3.62 km;959 m;9 m;2'175 m;3'127 m;;;;;;;;;;
4614;;;5.81 km;882 m;65 m;633 m;1'455 m;;;;;;;;;;
4615;;;4.76 km;743 m;39 m;755 m;1'458 m;;;;;;;;;;
4616;;;0.90 km;106 m;37 m;460 m;566 m;;;;;;;;;;
4617;;;8.87 km;1'534 m;112 m;481 m;1'914 m;;;;;;;;;;
4618;;;3.40 km;543 m;26 m;1'345 m;1'863 m;;;;;;;;;;
4619;;;5.23 km;760 m;125 m;1'277 m;1'913 m;;;;;;;;;;
462;;;7.53 km;1'109 m;190 m;1'385 m;2'382 m;;;;;;;;;;
4620;;;3.73 km;315 m;331 m;1'708 m;1'913 m;;;;;;;;;;
463;;;8.64 km;581 m;65 m;1'065 m;1'584 m;;;;;;;;;;
4635;;;6.63 km;1'337 m;16 m;730 m;2'050 m;;;;;;;;;;
464;;;2.72 km;169 m;265 m;2'737 m;2'920 m;;;;;;;;;;
4646;;;3.27 km;539 m;9 m;199 m;732 m;;;;;;;;;;
4647;;;4.85 km;1'292 m;102 m;526 m;1'729 m;;;;;;;;;;
466;;;13.78 km;1'665 m;349 m;1'466 m;2'857 m;;;;;;;;;;
4667;;;3.22 km;375 m;117 m;1'501 m;1'798 m;;;;;;;;;;
4669;;;6.13 km;819 m;311 m;1'608 m;2'116 m;;;;;;;;;;
467;;;10.76 km;1'261 m;253 m;1'724 m;2'857 m;;;;;;;;;;
4679;;;3.90 km;765 m;24 m;1'911 m;2'659 m;;;;;;;;;;
468;;;4.18 km;646 m;42 m;1'351 m;1'955 m;;;;;;;;;;
4680;;;5.71 km;101 m;619 m;2'255 m;2'872 m;;;;;;;;;;
4681;;;5.18 km;923 m;8 m;716 m;1'631 m;;;;;;;;;;
469;;;2.71 km;870 m;7 m;1'957 m;2'819 m;;;;;;;;;;
470;;;7.40 km;1'326 m;179 m;1'596 m;2'830 m;;;;;;;;;;
471;;;5.96 km;1'456 m;21 m;1'392 m;2'830 m;;;;;;;;;;
4718;;;1.31 km;291 m;6 m;1'399 m;1'684 m;;;;;;;;;;
4719;;;2.73 km;484 m;16 m;440 m;908 m;;;;;;;;;;
473;;;3.23 km;351 m;10 m;1'171 m;1'512 m;;;;;;;;;;
474;;;1.48 km;6 m;95 m;1'594 m;1'685 m;;;;;;;;;;
4742;;;3.78 km;518 m;23 m;771 m;1'283 m;;;;;;;;;;
4746;;;3.23 km;569 m;21 m;982 m;1'538 m;;;;;;;;;;
475;;;7.24 km;1'111 m;64 m;1'391 m;2'455 m;;;;;;;;;;
476;;;3.41 km;540 m;22 m;1'393 m;1'914 m;;;;;;;;;;
477;;;8.94 km;633 m;1'143 m;2'246 m;2'966 m;;;;;;;;;;
4778;;;1.51 km;210 m;59 m;2'129 m;2'322 m;;;;;;;;;;
4779;;;3.31 km;510 m;112 m;1'983 m;2'397 m;;;;;;;;;;
478;;;0.73 km;3 m;145 m;2'179 m;2'322 m;;;;;;;;;;
4781;;;2.44 km;800 m;4 m;1'742 m;2'539 m;;;;;;;;;;
4782;;;4.49 km;1'073 m;37 m;668 m;1'738 m;;;;;;;;;;
4783;;;8.51 km;704 m;43 m;756 m;1'417 m;;;;;;;;;;
4790;;;2.67 km;585 m;6 m;1'022 m;1'601 m;;;;;;;;;;
480;;;2.67 km;454 m;70 m;1'368 m;1'774 m;;;;;;;;;;
4803;;;1.38 km;263 m;0 m;1'882 m;2'145 m;;;;;;;;;;
4815;;;4.13 km;652 m;249 m;1'610 m;2'049 m;;;;;;;;;;
4816;;;2.08 km;526 m;10 m;1'723 m;2'240 m;;;;;;;;;;
4817;;;6.08 km;356 m;731 m;1'649 m;2'136 m;;;;;;;;;;
4818;;;8.46 km;949 m;1'056 m;1'694 m;2'223 m;;;;;;;;;;
4819;;;4.12 km;596 m;195 m;1'738 m;2'155 m;;;;;;;;;;
482;;;4.17 km;613 m;53 m;1'765 m;2'328 m;;;;;;;;;;
4821;;;4.02 km;851 m;31 m;1'274 m;2'099 m;;;;;;;;;;
4822;;;2.07 km;269 m;14 m;2'003 m;2'260 m;;;;;;;;;;
4824;;;7.36 km;1'010 m;200 m;1'271 m;2'090 m;;;;;;;;;;
4826;;;4.48 km;738 m;106 m;1'490 m;2'122 m;;;;;;;;;;
484;;;1.55 km;357 m;2 m;1'326 m;1'682 m;;;;;;;;;;
486;;;4.07 km;598 m;23 m;876 m;1'453 m;;;;;;;;;;
4866;;;1.53 km;4 m;30 m;504 m;529 m;;;;;;;;;;
4867;;;2.32 km;243 m;10 m;722 m;962 m;;;;;;;;;;
488;;;10.70 km;959 m;347 m;1'774 m;2'393 m;;;;;;;;;;
489;;;3.75 km;1'079 m;10 m;1'594 m;2'669 m;;;;;;;;;;
490;;;5.64 km;1'161 m;28 m;1'588 m;2'737 m;;;;;;;;;;
4905;;;2.32 km;270 m;10 m;801 m;1'061 m;;;;;;;;;;
4909;;;3.02 km;422 m;2 m;641 m;1'061 m;;;;;;;;;;
4918;;;5.90 km;985 m;14 m;1'033 m;2'004 m;;;;;;;;;;
492;;;3.01 km;413 m;2 m;1'151 m;1'562 m;;;;;;;;;;
4922;;;1.74 km;375 m;38 m;1'036 m;1'399 m;;;;;;;;;;
4930;;;5.86 km;410 m;166 m;1'416 m;1'696 m;;;;;;;;;;
4937;;;4.04 km;609 m;54 m;1'762 m;2'318 m;;;;;;;;;;
4938;;;2.99 km;409 m;12 m;1'762 m;2'160 m;;;;;;;;;;
4939;;;3.50 km;653 m;168 m;1'151 m;1'642 m;;;;;;;;;;
494;;;2.90 km;309 m;35 m;2'190 m;2'466 m;;;;;;;;;;
4940;;;6.29 km;1'156 m;66 m;544 m;1'635 m;;;;;;;;;;
4942;;;2.34 km;640 m;2 m;2'574 m;3'213 m;;;;;;;;;;
4952;;;2.25 km;405 m;1 m;1'795 m;2'198 m;;;;;;;;;;
4953;;;1.45 km;405 m;3 m;1'862 m;2'265 m;;;;;;;;;;
4954;;;4.80 km;194 m;248 m;1'976 m;2'127 m;;;;;;;;;;
4965;;;3.03 km;745 m;17 m;2'075 m;2'803 m;;;;;;;;;;
