tour_id,start,end,distance_clean,ascent_clean,descent_clean,time_ascent_clean,time_descent_clean,difficulty,difficulty_calc1,fitness_calc2,leistungskm_calc3,min_clean,max_clean,title,subtitle,link,map,description
547,46.00242152902437;7.342580535461273,45.93916960193139;7.380798952730332,11.06, 800 ,na,03:30:00,00:00:00,T2,medium,medium,19,1841,2463,Von Mauvoisin am West-Ufer des Stausees (Normal route),Cabane de Chanrion CAS 2462 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-de-chanrion-cas-2147000061/mountain-hiking/von-mauvoisin-am-west-ufer-des-stausees-547/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/cabane-de-chanrion-cas-2147000061/berg-und-alpinwandern/von-mauvoisin-am-west-ufer-des-stausees-547/,"Von Mauvoisin (1841 m, Hotel, Restaurant, Postauto, 200 m hohe, sehr elegante Bogenmauer) nimmt man einen kleinen Wanderweg, der rechts (W) der Kapelle nach S führt. So kürzt man die erste Kurve der Werkstrasse ab. Danach führt ein breiter, geteerter Tunnel zur Dammkrone (1975 m). Nach der Staumauer führt die Alpstrasse durch einen schmalen Tunnel von 700 m Länge mit Portalen im Fels. Am Ende dieser Galerie folgt dieser Fahrweg der ganzen Länge des Sees. Kurz vor dessen Ende überquert man die Gletscherbäche der Dyure de la Tsessette auf zwei Brücken. Man verlässt nun den See und gelangt auf der W-Seite der Dranse de Bagnes zur Brücke (2042 m) bei Le Lancet. Diese überschreitet man und steigt in Kehren zu P. 2123. Dort verlässt man die Strasse und geht im Zickzack über Alpweiden hinauf und berührt die P. 2191 und 2269. Danach hält man rechts hinauf über die Tse des Violettes bis zur Cabane de Chanrion (2462 m)."
548,46.00242152902462;7.3425305354615205,45.93927352864823;7.380928534709406,10.52, 930 ,na,04:00:00,00:00:00,T3,medium,difficult,20,1841,2628,From Mauvoisin along the east bank of the reservoir,Cabane de Chanrion CAS 2462 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-de-chanrion-cas-2147000061/mountain-hiking/from-mauvoisin-along-the-east-bank-of-the-reservoir-548/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/cabane-de-chanrion-cas-2147000061/berg-und-alpinwandern/von-mauvoisin-am-ost-ufer-des-stausees-548/,"From Mauvoisin (1841 m, restaurant, bus stop) follow the road up to the dam (1975 m). Cross the dam to the east bank and follow the road, through some tunnels, past the Cascade du Giétro. After a kilometre or so, the road starts to climb. From P. 2069 at Les Tsânes, turn left and follow the steep, zigzag path up to Le Giétro, which is reached near the Ecuries du Giétro (alp). Turn south at P. 2183 and hike the very beautiful path via Les Fontâne and Pierracaro to the more defined plateau of Tsofeiret. At P. 2524 take the left-hand (SE) fork past the beautiful lakes of Lac de Tsofeiret (2572 m) to gain Col de Tsofeiret (2628 m). A short descent on the south side (fixed chains) leads to a bridge over the glacial stream of the Dyure du Brenay (2521 m). Cross the old lateral moraine to another plateau of sorts, the ""Tse des Violettes"" and drop down ever-so-slightly to the Cabane de Chanrion (2462 m)."
551,46.090922529731145;7.2530755366925455,46.08351173194999;7.2809950646488675,3.45, 270 ,na,01:00:00,00:00:00,T2,medium,easy,6,2190,2456,From Les Ruinettes via Tsarbonné (Normal route),Cabane du Mont Fort CAS 2457 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-du-mont-fort-cas-2147000179/mountain-hiking/from-les-ruinettes-via-tsarbonne-551/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/cabane-du-mont-fort-cas-2147000179/berg-und-alpinwandern/von-les-ruinettes-ueber-tsarbonne-551/,"The path leads almost horizontally all the way from Les Ruinettes cablecar station, following the water pipe ""Raye des Verbiérins""through the Verbier ski area to just below the Cabane du Mont Fort (2457 m), then makes a final short steep climb up to it."
552,46.08001496035008;7.269888483476135,46.08350463187163;7.2810900344001155,1.55, 190 ,na,00:45:00,00:00:00,T2,medium,easy,3,2265,2455,Von La Chaux (Normal route),Cabane du Mont Fort CAS 2457 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-du-mont-fort-cas-2147000179/mountain-hiking/von-la-chaux-552/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/cabane-du-mont-fort-cas-2147000179/berg-und-alpinwandern/von-la-chaux-552/,Die Station La Chaux erreicht man mit der Seilbahn (Sommerbetrieb) von Le Châble / Verbier. Von La Chaux (2266 m) geht man auf dem markierten Weg in NE-Richtung. Unterhalb der Hütte überquert man die offene Wasserleitung (bisse) und steigt in wenigen Kehren zur Cabane du Mont Fort (2457 m).
248,46.06587152819931;7.543637535045082,46.03650803497326;7.578190795651732,5.81, 1750 ,na,05:00:00,00:00:00,T5,difficult,difficult,23,1768,2637,From Ferpècle (Salay) via Bricola and the Roc Noir (Normal route),Cabane de la Dent Blanche CAS 3507 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-de-la-dent-blanche-cas-2147000073/mountain-hiking/from-ferpecle-salay-via-bricola-and-the-roc-noir-248/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/cabane-de-la-dent-blanche-cas-2147000073/berg-und-alpinwandern/von-ferpecle-salay-ueber-bricola-und-den-roc-noir-248/,"From Les Salays (1767, bus stop) take the road to Ferpècle (parking area, small reservoir, ca. 1890 m). Now follow the mountain path in an south direction along the E side of the valley. After about 500 m, turn left steeply up to Le Perroc and P. 2121, then continue SE, gradually uphill via numerous zigzags to Bricola (2416 m), 2 hours. Continue the diagonal ascent SE which eventually leads to the moraine ridge (P. 2641)."
395,46.31247452739326;7.843549535759216,46.3202395267248;7.875045547761592,3.12, 1600 ,na,06:30:00,00:00:00,T5,difficult,difficult,19,931,1265,von Ausserberg (Normal route),Stockhornbiwak SAC 2598 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/stockhornbiwak-sac-2147000258/mountain-hiking/von-ausserberg-395/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/stockhornbiwak-sac-2147000258/berg-und-alpinwandern/von-ausserberg-395/,Vom Bahnhof Ausserberg (931 m) folgt man der Fahrstrasse durch das Dorf und weiter bis Choruderi.
555,46.058322569183225;7.811122176168848,46.05173452671658;7.830079533498078,2.88, 540 ,na,01:30:00,00:00:00,T2,medium,medium,8,2190,2705,From Täsch via Täschalp (Normal route),Täschhütte SAC 2701 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/taeschhuette-sac-2147000265/mountain-hiking/from-taesch-via-taeschalp-555/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/taeschhuette-sac-2147000265/berg-und-alpinwandern/von-taesch-ueber-die-taeschalp-ottafe-555/,"From the Täschalp / Ottawe (2205 m), a small gravel road leads up to the hut (which is visible from the start). This path can be (insignificantly) shortened by taking the small hiking path straight ahead at the first hairpin bend (approx. 2350 m). Later, make sure to take the highest branch of this path in order to gain the hut (it is easy to stay too low and miss in fog)."
252,46.13647335075252;7.625838338235759,46.0978166831819;7.6387548257951,4.77, 1370 ,na,04:45:00,00:00:00,T3+,medium,difficult,18,1673,1910,From Zinal via the W-Flank of Besso,Cabane du Mountet CAS 2886 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-du-mountet-cas-2147000184/mountain-hiking/from-zinal-via-the-w-flank-of-besso-252/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/cabane-du-mountet-cas-2147000184/berg-und-alpinwandern/von-zinal-ueber-die-w-flanke-des-besso-252/,"From Zinal (1675 m) follow the paved road southwards to the bridge at P. 1674 over the La Navisence river. On the left (W) bank, pass the sports field and continue to the bridge at 1730 m (turn off for Pas du Chasseur). Continue straight on, up through the forest to Le Vichiesso (1855 m, large cross). Follow the wide, mostly horizontal path then cross the Zinal stream to the east (left)."
554,45.98443552685219;7.7653325332209,45.97743252665649;7.800128532988736,3.09, 540 ,na,03:30:00,00:00:00,T4,difficult,medium,8,2654,2816,From Rotenboden via the Gornergletscher (Normal route),Monte-Rosa-Hütte SAC 2883 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/monte-rosa-huette-sac-2147000182/mountain-hiking/from-rotenboden-via-the-gornergletscher-554/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/monte-rosa-huette-sac-2147000182/berg-und-alpinwandern/von-rotenboden-ueber-den-gornergletscher-554/,"The station at Rotenboden (2815 m) can be reached with the Gornergratbahn (railway) or on foot from Zermatt. Follow the marked hiking path to the south, which crosses eastwards under the south flank of the Gornergrat to P. 2694. (up to here T2)."
569,46.24672252627181;8.029028534225086,46.26075893472414;8.080203179061417,5.39, 840 ,na,02:45:00,00:00:00,T3,medium,medium,14,1998,2847,From Simplonpass via Chaltwassertälli (Normal route),Monte-Leone-Hütte SAC 2848 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/monte-leone-huette-sac-2147000181/mountain-hiking/from-simplonpass-via-chaltwassertaelli-569/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/monte-leone-huette-sac-2147000181/berg-und-alpinwandern/vom-simplonpass-durch-das-chaltwassertaelli-569/,"From Simplon Pass (1998 m) follow the marked hut path to the water pipe and continue E alongside until it stops ca. 2160 m. Continue in the same direction to cross the broad, old glacier bed of the Chaltwasser glacier, rising steadily all the while to just below P. 2514 where the path turns N. Now cross slabby terrain to reach the striking moraine which marks the south side of Chaltwassertälli. From here you can either follow the moraine in its entirety or, after a short distance, move left into the Chaltwassertälli valley itself (a tad more easy going). Both options bring you to the SW rim of the Chaltwassersee (literally ""cold water lake"") basin. The Monte Leone hut (2848 m) can be reached by following the marked path through the scree to its north."
2320,46.21150552780043;7.705991535544492,46.160050284882296;7.6994908054212186,8.27, 730 ,na,03:00:00,00:00:00,T2,medium,medium,16,1818,2521,From Gruben/Meiden via Turtmannsee (Normal route),Turtmannhütte SAC 2519 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/turtmannhuette-sac-2147000281/mountain-hiking/from-gruben-meiden-via-turtmannsee-2320/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/turtmannhuette-sac-2147000281/berg-und-alpinwandern/von-gruben-meiden-via-turtmannsee-2320/,"From Gruben / Meiden (ca. 1808 m) walk to the footbridge (1818 m) over the Turtmänna (stream). Cross the stream and pass Blüomatt on the west bank. At the bridge (1902 m) by Vorder Sänntum, stay on the western bank and join the mountain road. Follow this all the way up past the first reservoir, then cross under the second, higher one to the east side of the valley and the cableway used to transport material. From there, follow the marked and signposted footpath southwards to the hut."
256,46.21169652780019;7.706140535545458,46.160050284882246;7.699490805421278,7.73, 800 ,na,03:15:00,00:00:00,T2,medium,medium,16,1818,2521,Von Gruben/Meiden über Holustei - Kapellenweg,Turtmannhütte SAC 2519 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/turtmannhuette-sac-2147000281/mountain-hiking/von-gruben-meiden-ueber-holustei-kapellenweg-256/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/turtmannhuette-sac-2147000281/berg-und-alpinwandern/von-gruben-meiden-ueber-holustei-kapellenweg-256/,"Von Gruben / Meiden (ca. 1808 m) geht man zum Steg (1818 m) über die Turtmänna. Man überschreitet den Bach und geht am linken (W) Ufer an Blüomatt vorbei. Wenig steigend erreicht man die Brücke (1901 m) bei Vorder Sänntum. Man überquert die Brücke und findet auf der rechten (E) Seite des Bachs einen Weg, der in zahlreichen Windungen durch einen Lärchenwald führt. Man streift Spicherli (1973 m) und Holustei (2222 m) hinauf zu P. 2343. Von dort führt der Weg etwas hinunter, um gleich wieder bis P. 2281 anzusteigen. Dort beginnt auch eine Transportbahn. Nun quert man das obere Drittel der Ämser Schafalpu (hd. die Schafalp der Gemeinde Ems) und gewinnt die Turtmannhütte (2519 m) auf einem schönen Weg."
278,46.7043005504256;8.335998539867479,46.69488452589842;8.347899536597058,2.13, 530 ,na,01:30:00,00:00:00,T2,medium,medium,7,1357,1886,From Underi Trift (Normal route),Windegghütte SAC 1886 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/windegghuette-sac-2147000295/mountain-hiking/from-underi-trift-278/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/windegghuette-sac-2147000295/berg-und-alpinwandern/von-der-bergstation-underi-trift-278/,"From the mountain station of the Triftbahn (1357 m) follow a good path to the junction ""Bosslis Stein"" (information board). There are three ways to get to the Windegghütte from here. The first - the original hut path, turns right (west) and leads steeply up to the Windegg hut."
2319,46.33999553064548;7.214800539141246,46.33869141766224;7.215388013317476,0.18, 40 ,na,00:05:00,00:00:00,T1,easy,easy,1,2485,2524,From the Tête aux Chamois cablecar station (Normal route),Cabane des Diablerets CAS 2486 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-des-diablerets-cas-2147000076/mountain-hiking/from-the-tete-aux-chamois-cablecar-station-2319/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/cabane-des-diablerets-cas-2147000076/berg-und-alpinwandern/von-der-bergstation-tete-aux-chamois-2319/,Fall downhill to the hut.
1880,46.35365653073194;7.205484539311749,46.33868698562854;7.215394449034146,3.42, 950 ,na,02:45:00,00:00:00,T5,difficult,difficult,13,1545,2485,Du col du Pillon par Vire-aux-Dames,Cabane des Diablerets CAS 2486 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-des-diablerets-cas-2147000076/mountain-hiking/du-col-du-pillon-par-vire-aux-dames-1880/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/cabane-des-diablerets-cas-2147000076/berg-und-alpinwandern/du-col-du-pillon-par-vire-aux-dames-1880/,"Du col du Pillon (1546 m), suivre le chemin qui conduit à la Montagne du Pillon. Le sentier s'élève ensuite en zigzags, passe au Reposoir (2015 m) et s'approche de la paroi de la Tête aux Chamois. Longer à droite le pied de la paroi et s'engager sur al Vire aux Dames, câble, puis un couloir, une cheminée et une échelle amènent à la cabane."
214,46.90915170526264;9.440436153830284,46.85614958606855;9.411523382812758,7.54, 1060 ,na,03:30:00,00:00:00,T2,medium,difficult,18,944,1358,From Vättis via Grossalp (Normal route),Ringelspitzhütte SAC 2000 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/ringelspitzhuette-sac-2147000218/mountain-hiking/from-vaettis-via-grossalp-214/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/ringelspitzhuette-sac-2147000218/berg-und-alpinwandern/von-vaettis-ueber-die-grossalp-214/,"From Vättis drive, taxi, or on foot via the Langwis parking (P. 1064) and up to Kunkelspass. By foot sometimes on, sometime off the road."
215,46.829146520861634;9.405660532004044,46.84001255156214;9.393032947886091,4.11, 1350 ,na,03:45:00,00:00:00,T2,medium,difficult,18,662,1217,Von Tamins durch das Lawoitobel,Ringelspitzhütte SAC 2000 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/ringelspitzhuette-sac-2147000218/mountain-hiking/von-tamins-durch-das-lawoitobel-215/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/ringelspitzhuette-sac-2147000218/berg-und-alpinwandern/von-tamins-durch-das-lawoitobel-215/,"Ungefähr 250 Meter nach dem Dorfausgang von Tamins (686 m) zweigt von der Strasse zum Kunkelspass eine Waldstrasse ab, die in mehreren Kehren durch den Sgaiwald aufsteigt. Bis hierher kann gut mit dem Bike gefahren werden. Die Strasse geht in einen Bergweg über, der ins Lawoitobel hineinführt."
155,47.06931852226748;9.252972535019241,47.03417552218979;9.2503535347174,5.79, 350 ,na,02:00:00,00:00:00,T2,medium,easy,9,1791,2111,From the Maschgenkamm cable car station (Normal route),Spitzmeilenhütte SAC 2087 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/spitzmeilenhuette-sac-2147000256/mountain-hiking/from-the-maschgenkamm-cable-car-station-155/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/spitzmeilenhuette-sac-2147000256/berg-und-alpinwandern/von-der-maschgenkamm-bergstation-155/,Follow the marked path from the Maschgenkamm mountain station down to the Maschgalugge. Traverse the E-facing slopes to Fursch (P.1792) then climb southwards over alpine meadows via Bäli to the hut.
417,47.296853373851306;9.456347241341385,47.25484115301883;9.422338672605786,7.54, 740 ,na,02:30:00,00:00:00,T2,medium,medium,15,923,1551,From Brülisau via Brüeltobel (Normal route),Hundsteinhütte SAC 1554 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/hundsteinhuette-sac-2147000138/mountain-hiking/from-bruelisau-via-brueeltobel-417/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/hundsteinhuette-sac-2147000138/berg-und-alpinwandern/von-bruelisau-durch-das-brueeltobel-417/,"From Brülisau (921 m), a flat road leads south to the entrance to the Brüeltobels (Pfannenstiel parking, barrier). A gravel road climbs steeply through the Brüeltobel to the guesthouse at Plattenbödeli (1279 m) before descending to the Sämtisersee (1207 m). From the Töbelihütte, continue through the Rhodenwald and past Furgglenalp to reach the Bollenwees Berggasthaus (1470 m). From here, the marked mountain path leads to the Hundstein (mountain), but first the hut at P. 1553."
2313,47.26069252172714;9.453521535601045,47.254775521872155;9.422448535726742,4.38, 250 ,na,01:45:00,00:00:00,T2,medium,easy,7,1468,1815,Von der Bergstation Stauberen,Hundsteinhütte SAC 1554 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/hundsteinhuette-sac-2147000138/mountain-hiking/von-der-bergstation-stauberen-2313/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/hundsteinhuette-sac-2147000138/berg-und-alpinwandern/von-der-bergstation-stauberen-2313/,"Von der Stauberen entlang des gut ausgebauten Höhenweges zur Saxer Lücke. In Serpentinen hinunter zur Bolenwees, an dieser vorbei und nach fünf Minuten links hinauf zur Hundsteinhütte SAC."
558,46.18006052711262;7.824771534665681,46.15990458280643;7.831737175657064,3.36, 1240 ,na,05:30:00,00:00:00,T4+,difficult,difficult,16,1650,2100,From Gasenried via Alpja (Normal route),Bordierhütte SAC 2886 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bordierhuette-sac-2147000038/mountain-hiking/from-gasenried-via-alpja-558/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/bordierhuette-sac-2147000038/berg-und-alpinwandern/von-gasenried-ueber-alpja-558/,"From Gasenried (1659 m, PostBus), follow the road or the path just above towards Schalbettu (1683 m). Stay low and continue along the Europaweg (Grächen - Zermatt) over the Riedbach (bridge ca. 1671 m). Make a sharp left directly after and head up through damp forest first to P. 1739 (crossroads), then left again and up to P. 1998, where the Europaweg branches off to the right (west). Continues S straight up into a small valley, trapped between the steep mountain slope on the right and the lateral moraine on your left. You can also reach here via the hiking trails on the eastern side of the valley (roughly the same time)."
246,46.02157552837783;7.481689534955172,45.99772352819714;7.504487534622059,5.32, 1350 ,na,04:15:00,00:00:00,T5,difficult,difficult,19,1969,2665,From Arolla via Plans de Bertol (Normal route),Cabane de Bertol CAS 3311 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-de-bertol-cas-2147000031/mountain-hiking/from-arolla-via-plans-de-bertol-246/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/cabane-de-bertol-cas-2147000031/berg-und-alpinwandern/von-arolla-ueber-die-plans-de-bertol-246/,"From Arolla (2006 m) follow the mountain road up valley to the bridge over La Borgne d’Arolla (P. 2089), 3⁄4 hours. Cross the bridge and follow the footpath SE to the foot of the rocks below P. 2628, then traverse to P. 2386. From here, cut back northwards, then climb steeply NE in many zigzags up to Plan Bertol (P. 2664)."
253,46.13088152795654;7.629168535204124,46.10504352780855;7.643845534899577,5.94, 1180 ,na,04:30:00,00:00:00,T3,medium,difficult,18,1673,2229,From Zinal via Le Chiesso (Normal route),Cabane Arpitettaz CAS 2786 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-arpitettaz-cas-2147000018/mountain-hiking/from-zinal-via-le-chiesso-253/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/cabane-arpitettaz-cas-2147000018/berg-und-alpinwandern/von-zinal-ueber-le-chiesso-253/,"From Zinal (1675 m) follow the paved road southwards to the bridge at P. 1674 over the La Navisence river. On the left (W) bank, pass the sports field and continue to the bridge at 1730 m (turn off for Pas du Chasseur). Continue straight on, up through the forest to Le Vichiesso (1855 m, large cross). Follow the wide, mostly horizontal path then cross the Zinal stream to the east (left) and Torrent de l'Arpitetta (P. 1903, also a stream). Now climb leisurely up through sparese larch forest to the alp of Le Chiesso (2081 m, no name on the map), 2 hours. From Alp Le Chiesso (2081) you can ascend a small path directly to the lake (see variant) or take a leisurely path diagonally left to just east of P. 2154 where the route ""Pas du Chasseur"" joins on ( see route ""from Zinal via the Pas du Chasseur""). Continue diagonally north around the old moraine, then turn sharply right (SE) ca. 2200 m towards Lac d’Arpitetta (approx. 2230 m)."
254,46.13651096010163;7.6259212345000185,46.111317404508505;7.6336877099970915,3.14, 1180 ,na,04:00:00,00:00:00,T4+,difficult,difficult,15,1673,1754,"From Zinal via ""Pas du Chasseur"" (Hunter's pass)",Cabane Arpitettaz CAS 2786 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-arpitettaz-cas-2147000018/mountain-hiking/from-zinal-via-pas-du-chasseur-hunters-pass-254/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/cabane-arpitettaz-cas-2147000018/berg-und-alpinwandern/von-zinal-ueber-den-pas-du-chasseur-254/,"From Zinal (1675 m) follow the paved road southwards to the bridge at P. 1674 over the La Navisence river. On the left (W) bank, pass the sports field and continue to the bridge at 1730 m, to cross for the second time."
209,46.783893628449164;9.679580377946316,46.73084551939043;9.643791529779321,8.28, 700 ,na,02:30:00,00:00:00,T2,medium,medium,15,1617,2293,From Arosa through the Welschtobel (Normal route),Ramozhütte SAC 2293 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/ramozhuette-sac-2147000216/mountain-hiking/from-arosa-through-the-welschtobel-209/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/ramozhuette-sac-2147000216/berg-und-alpinwandern/von-arosa-durch-das-welschtobel-209/,"A mountain road leads from Arosa train station down past the Untersee lake, crosses the railway line and ends on the valley floor near the sewage treatment plant. This is where the mountain path begins, which leads along the west (later NW) side of the Welschtobel valley. At Usseren Sandboden (P. 1868) it crosses the stream and continues directly along the valley to its end, then up to Alp Ramoz. Arc right (W then NW) at the top to locate the hut at P. 2293."
141,46.67508651904941;9.682303529069339,46.61869351885419;9.691841528521131,9.47, 1270 ,na,04:00:00,00:00:00,T2,medium,difficult,22,996,2253,From Filisur through the Val Spadlatscha (Normal route),Chamonas d'Ela CAS 2252 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamonas-dela-cas-2147000086/mountain-hiking/from-filisur-through-the-val-spadlatscha-141/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/chamonas-dela-cas-2147000086/berg-und-alpinwandern/von-filisur-durch-die-val-spadlatscha-141/,"From Filisur (1080 m), descend to the Albula Bridge (998 m) then follow the path up through the Rözenwald and via Sela (1427 m) and into the Val Spadlatscha. Follow the valley bottom past Alp Prosot and Pradatsch (2005 m) and up to the hut at 2252 m below Pass d'Elà."
142,46.63066399621517;9.747191328872066,46.61870951885459;9.691775528521646,7.1, 1040 ,na,03:00:00,00:00:00,T2,medium,difficult,18,1354,2376,Von Bergün über Chavagl (Normal route),Chamonas d'Ela CAS 2252 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamonas-dela-cas-2147000086/mountain-hiking/von-berguen-ueber-chavagl-142/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/chamonas-dela-cas-2147000086/berg-und-alpinwandern/von-berguen-ueber-chavagl-142/,"Von Bergün (1380 m) überquert man die Albula auf der Brücke 1363 m und wandert jenseits auf der Flurstrasse in weiten Kehren zum Waldrand hinan. Die folgende Waldstrasse gabelt sich auf 1617 m, man wählt die ""Abkürzung"" gegen rechts, steil hinauf durch den Wald. Bei P. 1989 stösst der Weg mit der Variante zusammen. Steil durch die Rasenmulde von Uglix hinauf erreicht der Weg den höchsten Punkt bei Chavagl, ca. 2370 m, um dann durch die Talflanke gegen Südwesten hinab die Hütte zu erreichen."
117,46.49077003761467;9.896500833095082,46.438821850850644;9.871224146134857,6.7, 870 ,na,03:45:00,00:00:00,T2,medium,medium,15,1768,1995,From Pontresina through Val Roseg (Normal route),Chamanna da Tschierva CAS 2583 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamanna-da-tschierva-cas-2147000279/mountain-hiking/from-pontresina-through-val-roseg-117/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/chamanna-da-tschierva-cas-2147000279/berg-und-alpinwandern/von-pontresina-durch-das-val-roseg-117/,"From Pontresina train station (1773 m), cross the river then turn right and follow the well-marked footpath across Russellas into the valley. This leads through beautiful larch and stone pine forests on the E-bank and later (at 1943 m) joins the mountain road which leads to the bridge just before the Hotel Rosegg."
111,46.450561517155535;9.940154525636833,46.415130261639774;9.925014511119265,5.04, 630 ,na,02:00:00,00:00:00,T2,medium,medium,11,1896,2496,From Morteratsch (Normal route),Chamanna da Boval CAS 2495 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamanna-da-boval-cas-2147000042/mountain-hiking/from-morteratsch-111/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/chamanna-da-boval-cas-2147000042/berg-und-alpinwandern/von-morteratsch-111/,"From Morteratsch train station (1896 m), follow the well-marked path to Chünetta then further along the western lateral moraine of the Morteratsch glacier. From the end of the moraine, climb some well-secured rock steps and follow a wide ledge to a final short slope which leads up right to the hut."
2299,47.20347952206205;9.351197535670767,47.233184522055;9.37626253579692,5.94, 940 ,na,03:00:00,00:00:00,T2,medium,difficult,15,1093,2001,From Wildhaus or Gamplüt via Chreialp,Zwinglipasshütte 1999 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/zwinglipasshuette-2147000300/mountain-hiking/from-wildhaus-or-gampluet-via-chreialp-2299/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/zwinglipasshuette-2147000300/berg-und-alpinwandern/von-wildhaus-oder-gampluet-ueber-die-chreialp-2299/,"From Wildhaus Post go to the large parking lot at the fire station and follow the signposts towards Gamplüt. Shortly after the trail passes under the aerial cableway, branch off right to reach Flüretobel (this point can also be reached from the Gamplüt summit station). Hike up Flüretobel and turn right to Teselalp. Behind the chalets the steep stretch to overcome Schnüer begins. Continue past the chalets at Chreialp. As soon as you see the cabin, you have several possibilities to ascend. If in doubt, choose the one with the white-red-white markings."
194,47.00427152068544;9.52862853286291,47.03311507962065;9.549759048053234,4.54, 1000 ,na,03:00:00,00:00:00,T3+,medium,difficult,15,503,977,From Maienfeld or St. Luzisteig via the Enderlinweg (Normal route),Enderlinhütte SAC 1501 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/enderlinhuette-sac-2147000087/mountain-hiking/from-maienfeld-or-st-luzisteig-via-the-enderlinweg-194/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/enderlinhuette-sac-2147000087/berg-und-alpinwandern/von-maienfeld-oder-st-luzisteig-ueber-den-enderlinweg-194/,"From Maienfeld (503 m) or Bad Ragaz (501 m) train stations, you can reach the «Enderlinstein» (977 m) on signposted and marked mountain paths through the steep forest, mostly on mountain roads."
