link,title,difficulty,distance,elevation_up,elevation_down,duration,speed,gpx_file
https://www.komoot.com/smarttour/12263680,Klöntalersee – Aussicht und Wasserfall loop from Ybrig,Intermediate,9.44 mi,"1,600 ft","1,600 ft",04:38,2.0 mph,2023-05-09_1112359631_GPX Download_ Klöntalersee – Aussicht und Wasserfall Runde von Ybrig.gpx
https://www.komoot.com/smarttour/8061949,Klöntalersee – Aussicht und Wasserfall loop from Auli,Intermediate,8.06 mi,875 ft,875 ft,03:42,2.2 mph,2023-05-09_1112377607_GPX Download_ Rheinuferweg – Rheinfall Runde von Schaffhausen.gpx
https://www.komoot.com/smarttour/1811917,Aussicht und Wasserfall – Klöntalersee loop from Ybrig,Intermediate,8.19 mi,950 ft,950 ft,03:47,2.2 mph,2023-05-09_1112359875_GPX Download_ Aussicht und Wasserfall – Klöntalersee Runde von Ybrig.gpx
https://www.komoot.com/smarttour/79527,Aussicht über den Obersee – Obersee (Ostufer) loop from Letz,Intermediate,5.96 mi,"1,500 ft","1,500 ft",03:29,1.7 mph,2023-05-08_1111584732_GPX Download_ Champery – Passerelle Belle Étoile Runde von Champéry-Village.gpx
https://www.komoot.com/smarttour/1133279,Leglerhütte – Stausee Garichti loop from Rüti,Intermediate,7.36 mi,"2,400 ft","2,400 ft",04:58,1.5 mph,2023-05-09_1112390553_GPX Download_ Le Sentier des Toblerones – Château de Prangins Runde von Gland.gpx
https://www.komoot.com/smarttour/1832143,Obersee (Ostufer) – Höhenweg loop from Letz,Expert,9.10 mi,"3,300 ft","3,300 ft",06:41,1.4 mph,2023-05-07_1109685017_GPX Download_ Pausenplätze zum Sonne tanken – Ruhe Bänkli Runde von Löhningen.gpx
https://www.komoot.com/smarttour/1031664,Obersee (Ostufer) – Aussicht über den Obersee loop from Näfels,Expert,9.89 mi,"2,750 ft","2,750 ft",05:51,1.7 mph,2023-05-09_1112360380_GPX Download_ Obersee (Ostufer) – Aussicht über den Obersee Runde von Näfels.gpx
https://www.komoot.com/smarttour/4187290,Klöntalersee – Bergkirche Klöntal loop from Auli,Intermediate,6.81 mi,100 ft,100 ft,02:47,2.4 mph,2023-05-09_1112360493_GPX Download_ Klöntalersee – Bergkirche Klöntal Runde von Auli.gpx
https://www.komoot.com/smarttour/1809851,Schöner Ausblick ins Linthtal – Berggasthof Gumen loop from Braunwald,Intermediate,8.66 mi,"1,900 ft","1,950 ft",04:25,2.0 mph,2023-05-09_1112377830_GPX Download_ Rheinufer Stein am Rhein – Rathaus Stein am Rhein Runde von Stein am Rhein.gpx
https://www.komoot.com/smarttour/1810927,Oberblegisee – Bächistübli loop from Braunwald,Intermediate,8.32 mi,"1,175 ft","1,175 ft",04:03,2.1 mph,2023-05-09_1112360734_GPX Download_ Oberblegisee – Bächistübli Runde von Braunwald.gpx
https://www.komoot.com/smarttour/8061349,Leglerhütte – Schöner Aufstieg mit Ausblick loop from Rüti,Expert,7.33 mi,"2,650 ft","2,650 ft",05:19,1.4 mph,2023-05-08_1111483982_GPX Download_ View down to Zug lake and town – Hochwacht Runde von Zug Postplatz.gpx
https://www.komoot.com/smarttour/8046788,Hirzli – Bergrestaurant loop from Niederurnen,Intermediate,4.74 mi,"1,925 ft","1,900 ft",03:30,1.4 mph,2023-05-07_1110157607_GPX Download_ Rehetobel – Wasserfälle Runde von Rehetobel.gpx
https://www.komoot.com/smarttour/1031671,Bergbeizli Talalpsee – Talalpsee loop from Filzbach,Intermediate,5.94 mi,"2,050 ft","2,050 ft",03:36,1.7 mph,2023-05-09_1112402581_GPX Download_ Lavertezzo – Val Verzasca Runde von Lavertezzo.gpx
https://www.komoot.com/smarttour/1809597,Blick auf Limmerensee – Muttseehütte loop from Oberdorf,Expert,6.92 mi,"2,825 ft","2,825 ft",05:45,1.2 mph,2023-05-09_1112361250_GPX Download_ Blick auf Limmerensee – Muttseehütte Runde von Oberdorf.gpx
https://www.komoot.com/smarttour/1810869,Muttseehütte – Ochsenstäfeli loop from Oberdorf,Expert,6.51 mi,"2,325 ft","2,325 ft",04:54,1.3 mph,2023-05-07_1110392142_GPX Download_ Gwidemflue – Belchenflue Runde von Hägendorf.gpx
https://www.komoot.com/smarttour/12244907,Hirzli – Planggenstock loop from Niederurnen,Expert,9.42 mi,"3,925 ft","3,925 ft",06:45,1.4 mph,2023-05-08_1111560558_GPX Download_ Aussichtsplatform Uetliberg – Uto-Kulm Runde von Uitikon Waldegg.gpx
https://www.komoot.com/smarttour/732495,Schwammhöhe – Klöntalersee loop from Bleiche,Intermediate,8.18 mi,"2,100 ft","2,100 ft",04:19,1.9 mph,2023-05-09_1112361743_GPX Download_ Schwammhöhe – Klöntalersee Runde von Bleiche.gpx
https://www.komoot.com/smarttour/1031714,Planggenstock – Hirzli loop from Niederurnen,Expert,11.0 mi,"3,950 ft","3,950 ft",07:14,1.5 mph,2023-05-09_1112367570_GPX Download_ Dem Rhein entlang – alter Rhein Runde von Alten.gpx
https://www.komoot.com/smarttour/287679,Obersee (Ostufer) – Aussicht über den Obersee loop from Letz,Easy,1.85 mi,125 ft,100 ft,00:48,2.3 mph,2023-05-09_1112362022_GPX Download_ Obersee (Ostufer) – Aussicht über den Obersee Runde von Letz.gpx
https://www.komoot.com/smarttour/1833292,Klöntalersee – Schwammhöhe loop from Netstal,Expert,9.96 mi,"2,150 ft","2,150 ft",05:05,2.0 mph,2023-05-08_1111559596_GPX Download_ Croce Portera – Grotto Dötra Runde von Olivone.gpx
https://www.komoot.com/smarttour/8231966,Rheinfall – Rheinuferweg loop from Dachsen,Intermediate,4.62 mi,300 ft,300 ft,02:00,2.3 mph,2023-05-09_1112364728_GPX Download_ Rheinfall – Rheinuferweg Runde von Dachsen.gpx
https://www.komoot.com/smarttour/5567575,Schloss Laufen – Rheinfall loop from Neuhausen,Easy,3.04 mi,200 ft,200 ft,01:19,2.3 mph,2023-05-08_1111531399_GPX Download_ Summit of Pizzo Molinera – Capanna Brogoldone Runde von San Vittore.gpx
https://www.komoot.com/smarttour/1833925,Rheinuferweg – Rheinfall loop from Neuhausen,Expert,12.0 mi,550 ft,550 ft,05:05,2.4 mph,2023-05-09_1112387252_GPX Download_ Lac d’Emosson – Vue de la Loria Runde von Lac d'Émosson.gpx
https://www.komoot.com/smarttour/1134663,Grillplatz Irchel Hochwacht – Schöne Aussicht flussaufwärts loop from Berg am Irchel,Intermediate,6.81 mi,"1,325 ft","1,325 ft",03:25,2.0 mph,2023-05-09_1112366678_GPX Download_ Am Rheinufer – Schöne Aussicht flussaufwärts Runde von Berg am Irchel.gpx
https://www.komoot.com/smarttour/210548,Rheinfall – Rheinuferweg loop from Rheinau,Intermediate,10.1 mi,450 ft,450 ft,04:16,2.4 mph,2023-05-07_1109372830_GPX Download_ Wanderrunde von Goldiwil.gpx
https://www.komoot.com/smarttour/1832532,Tössegg – Am Rheinufer loop from Berg am Irchel,Intermediate,9.55 mi,"1,350 ft","1,350 ft",04:31,2.1 mph,2023-05-09_1112367801_GPX Download_ Steg-Weg – Husermersee Runde von Trüllikon.gpx
https://www.komoot.com/smarttour/12501244,Rheinuferweg – Schlössli Wörth loop from Nohl,Easy,2.29 mi,175 ft,175 ft,01:00,2.3 mph,2023-05-09_1112366211_GPX Download_ Rheinuferweg – Schlössli Wörth Runde von Nohl.gpx
https://www.komoot.com/smarttour/1832749,Am Rheinufer – Tössegg loop from Berg am Irchel,Intermediate,10.2 mi,700 ft,700 ft,04:25,2.3 mph,2023-05-09_1112366315_GPX Download_ Am Rheinufer – Tössegg Runde von Berg am Irchel.gpx
https://www.komoot.com/smarttour/1824268,Alter Rhein – Sicht auf Thurspitz loop from Ellikon am Rhein,Intermediate,7.81 mi,225 ft,225 ft,03:15,2.4 mph,2023-05-07_1110392422_GPX Download_ Fortifikation Hauenstein – Belchenflue Runde von Eptingen.gpx
https://www.komoot.com/smarttour/1134603,Am Rheinufer – Schöne Aussicht flussaufwärts loop from Berg am Irchel,Intermediate,4.86 mi,400 ft,400 ft,02:08,2.3 mph,2023-05-09_1112388861_GPX Download_ Cabane de Rochefort – Vue sur le Mont-Blanc Runde von La Givrine.gpx
https://www.komoot.com/smarttour/12487707,Top-Aussichtspunkt – Rheinfall loop from Laufen-Uhwiesen,Easy,2.04 mi,300 ft,300 ft,00:57,2.1 mph,2023-05-09_1112366813_GPX Download_ Top-Aussichtspunkt – Rheinfall Runde von Laufen-Uhwiesen.gpx
https://www.komoot.com/smarttour/1829634,Alter Rhein – Sicht auf Thurspitz loop from Berg am Irchel,Intermediate,6.33 mi,175 ft,175 ft,02:38,2.4 mph,2023-05-07_1109417795_GPX Download_ Thörishaus entlang der Sense Runde von Thörishaus.gpx
https://www.komoot.com/smarttour/5569434,Thurspitz süd – Beobachtungsturm Thurauen loop from Berg am Irchel,Intermediate,6.11 mi,175 ft,175 ft,02:33,2.4 mph,2023-05-09_1112367170_GPX Download_ Thurspitz süd – Beobachtungsturm Thurauen Runde von Berg am Irchel.gpx
https://www.komoot.com/smarttour/12503336,Rheinuferweg – Rheinfall loop from Dachsen,Intermediate,8.44 mi,575 ft,575 ft,03:39,2.3 mph,2023-05-07_1110179925_GPX Download_ Weg der drei Kantone – Saalhöhe Runde von Rohr.gpx
https://www.komoot.com/smarttour/4308424,Rheinbrücke bei Diessenhofen – Rheinweg bei Diessenhofen loop from Langwiesen,Intermediate,11.0 mi,400 ft,400 ft,04:38,2.4 mph,2023-05-07_1109464778_GPX Download_ Schwarzwasserbrücke – Alte Schwarzwasserbrücke Runde von Schwarzwasserbrücke.gpx
https://www.komoot.com/smarttour/8237665,Dem Rhein entlang – alter Rhein loop from Alten,Expert,12.8 mi,475 ft,475 ft,05:22,2.4 mph,2023-05-09_1112368398_GPX Download_ Eisee – Emmensprung Runde von Sörenberg.gpx
https://www.komoot.com/smarttour/1134612,Alte Zollbrücke – Klosterkirche Rheinau loop from Rheinau,Intermediate,5.26 mi,275 ft,275 ft,02:15,2.3 mph,2023-05-09_1112406183_GPX Download_ Wasserkanal Canàa – Lago Mognola Runde von Fusio.gpx
https://www.komoot.com/smarttour/1820780,Steg-Weg – Husermersee loop from Trüllikon,Easy,2.80 mi,100 ft,100 ft,01:11,2.4 mph,2023-05-07_1109678622_GPX Download_ Blick auf Osterfingen – Biotop Runde von Neunkirch.gpx
https://www.komoot.com/smarttour/8231424,Altemer Brücke – Hängebrücke über die Thur loop from Andelfingen,Easy,4.13 mi,75 ft,75 ft,01:42,2.4 mph,2023-05-09_1112367929_GPX Download_ Altemer Brücke – Hängebrücke über die Thur Runde von Andelfingen.gpx
https://www.komoot.com/smarttour/356672,Hängst 2091m – Ausicht die begeistert loop from Sörenberg,Expert,9.38 mi,"2,600 ft","2,600 ft",05:32,1.7 mph,2023-05-07_1110385251_GPX Download_ Wartenberg - hintere Ruine – Wartenberg Runde von Pratteln.gpx
https://www.komoot.com/smarttour/728762,Gipfel – Brienzer Rothorn loop from Sörenberg,Expert,9.41 mi,"3,725 ft","3,725 ft",06:12,1.5 mph,2023-05-09_1112388337_GPX Download_ La Dôle – Col de Porte Runde von Prémanon.gpx
https://www.komoot.com/smarttour/164873,Eisee – Emmensprung loop from Sörenberg,Expert,12.0 mi,"3,750 ft","3,750 ft",07:36,1.6 mph,2023-05-07_1109340132_GPX Download_ Natürlicher Urtenenbach Runde von Jegenstorf.gpx
https://www.komoot.com/smarttour/1125054,Schrattenfluh – Hängst 2091m loop from Sörenberg,Expert,9.88 mi,"3,450 ft","3,450 ft",06:14,1.6 mph,2023-05-09_1112386331_GPX Download_ Lac d’Emosson – Lac d'Emosson Runde von Pied du Barrage.gpx
https://www.komoot.com/smarttour/1805394,Hängst 2091m – Berggasthaus Salwideli loop from Sörenberg,Expert,7.55 mi,"2,450 ft","2,450 ft",05:02,1.5 mph,2023-05-08_1111596165_GPX Download_ Hochmoor Glaubenberg – Hochmoor Glaubenberg Runde von Stalden.gpx
https://www.komoot.com/smarttour/1805437,Ausicht die begeistert – Leiter durch den Felsen loop from Sörenberg,Expert,8.22 mi,"2,450 ft","2,450 ft",04:49,1.7 mph,2023-05-09_1112395211_GPX Download_ Schöner Blick auf Zermatt – Blick auf Zum See Runde von Findelbach.gpx
https://www.komoot.com/smarttour/4168772,Tripolihütte – Mittaggüpfi loop from Finsterwald,Expert,6.65 mi,"2,800 ft","2,800 ft",05:21,1.2 mph,2023-05-08_1111557108_GPX Download_ Pazolastock – Rheinquelle - Lai Da Tuma Runde von Oberalppass.gpx
https://www.komoot.com/smarttour/4170846,Super schöne Rundumsicht – Fürstein loop from Stalden,Intermediate,7.23 mi,"2,100 ft","2,100 ft",04:29,1.6 mph,2023-05-09_1112369181_GPX Download_ Super schöne Rundumsicht – Fürstein Runde von Stalden.gpx
https://www.komoot.com/smarttour/1133585,Schimbrig – Schimbrig loop from Finsterwald,Expert,8.51 mi,"2,525 ft","2,525 ft",05:12,1.6 mph,2023-05-09_1112381183_GPX Download_ Schöner Waldwanderweg – Defis de la riviere Runde von Villy.gpx
https://www.komoot.com/smarttour/286244,Ausicht die begeistert – Hängst 2091m loop from Sörenberg,Expert,8.15 mi,"2,650 ft","2,650 ft",05:22,1.5 mph,2023-05-09_1112565448_GPX Download_ Weg entlang der Bisse – Hängebrücke Runde von Crans.gpx
https://www.komoot.com/smarttour/736240,Sewenseeli – Super schöne Rundumsicht loop from Stalden,Intermediate,5.77 mi,"2,125 ft","2,150 ft",03:43,1.6 mph,2023-05-07_1109690809_GPX Download_ Chaltbrunnental – Kaltbrunnental Runde von Grellingen.gpx
https://www.komoot.com/smarttour/12229881,Picknickplatz Heiligkreuz – Farnere loop from Heiligkreuz,Intermediate,5.81 mi,"1,325 ft","1,300 ft",03:01,1.9 mph,2023-05-07_1109891860_GPX Download_ Klang-Reservoir _UF STUEL_ – KIRCHE WILCHINGEN Runde von Neunkirch.gpx
https://www.komoot.com/smarttour/4169709,Picknickplatz Heiligkreuz – Farnere loop from Heiligkreuz,Intermediate,5.25 mi,"1,475 ft","1,450 ft",02:54,1.8 mph,2023-05-09_1112403756_GPX Download_ Presa - Valle del Salto – Brücke über den Salto Runde von Maggia.gpx
https://www.komoot.com/smarttour/4170482,Im Wald von Wurzilla – Picknickplatz Heiligkreuz loop from Heiligkreuz,Intermediate,4.69 mi,"1,175 ft","1,175 ft",02:30,1.9 mph,2023-05-07_1110231966_GPX Download_ Bisse du Mont d'Orge – Lac Mont d’Orge Runde von Pont de la Morge.gpx
https://www.komoot.com/smarttour/4170839,Wasserfall beim Chessiloch – Die Hängebrücke im Chessiloch loop from Flühli,Intermediate,7.88 mi,"1,900 ft","1,900 ft",04:28,1.8 mph,2023-05-09_1112371063_GPX Download_ Wasserfall beim Chessiloch – Die Hängebrücke im Chessiloch Runde von Flühli.gpx
https://www.komoot.com/smarttour/568510,Die Hängebrücke im Chessiloch – Wasserfall beim Chessiloch loop from Flühli,Intermediate,5.37 mi,800 ft,800 ft,02:31,2.1 mph,2023-05-07_1110467497_GPX Download_ Aussicht aufs Kloster – Kloster Hermetschwil Runde von Bremgarten Obertor.gpx
https://www.komoot.com/smarttour/4170783,Hängst 2091m – Schrattenfluh loop from Sörenberg,Expert,8.40 mi,"3,275 ft","3,275 ft",05:55,1.4 mph,2023-05-09_1112393793_GPX Download_ Sentier des Toblerones Runde von Vich.gpx
https://www.komoot.com/smarttour/1807095,Blattenegg – Lättgässli loop from Sörenberg,Expert,10.6 mi,"3,275 ft","3,275 ft",06:45,1.6 mph,2023-05-09_1112371996_GPX Download_ Blattenegg – Lättgässli Runde von Sörenberg.gpx
https://www.komoot.com/smarttour/164868,Rossweid – Berggasthaus Salwideli loop from Sörenberg,Intermediate,5.90 mi,900 ft,875 ft,02:48,2.1 mph,2023-05-09_1112372060_GPX Download_ Rossweid – Berggasthaus Salwideli Runde von Sörenberg.gpx
https://www.komoot.com/smarttour/568522,Hengst – Napf loop from Romoos,Intermediate,7.50 mi,"1,400 ft","1,400 ft",03:44,2.0 mph,2023-05-09_1112384963_GPX Download_ Salentsetal – Loutze Runde von Némiaz.gpx
https://www.komoot.com/smarttour/39976,Schauenberg – Schöner Weitblick loop from Seelmatten,Intermediate,4.34 mi,625 ft,650 ft,02:02,2.1 mph,2023-05-09_1112376722_GPX Download_ Schauenberg – Schöner Weitblick Runde von Heurüti.gpx
https://www.komoot.com/smarttour/12252817,Schöner Weitblick – Feuerstelle & Aussicht loop from Hutzikon,Intermediate,6.01 mi,800 ft,825 ft,02:48,2.1 mph,2023-05-09_1112375137_GPX Download_ Schöner Weitblick – Feuerstelle & Aussicht Runde von Hutzikon.gpx
https://www.komoot.com/smarttour/12256385,Schauenberg – Hutziker Tobel loop from Hutzikon,Intermediate,5.92 mi,"1,025 ft","1,025 ft",02:51,2.1 mph,2023-05-09_1112375254_GPX Download_ Schauenberg – Hutziker Tobel Runde von Hutzikon.gpx
https://www.komoot.com/smarttour/12249782,Schöner Weitblick – Schauenberg loop from Seelmatten,Intermediate,4.61 mi,950 ft,925 ft,02:22,1.9 mph,2023-05-08_1111535816_GPX Download_ Château Montjoie – Préhisto-Parc Reclere Runde von Roche-d'Or.gpx
https://www.komoot.com/smarttour/12247505,Schauenberg – Schöner Weitblick loop from Hutzikon,Easy,3.84 mi,600 ft,600 ft,01:49,2.1 mph,2023-05-07_1110430510_GPX Download_ Bürglentor – Funiculare Runde von Neuveville_Neustadt.gpx
https://www.komoot.com/smarttour/1847662,2 Brücken – Grillstelle Forst Team Pfungen loop from Pfungen,Intermediate,7.03 mi,"1,250 ft","1,250 ft",03:28,2.0 mph,2023-05-09_1112375645_GPX Download_ 2 Brücken – Grillstelle Forst Team Pfungen Runde von Pfungen.gpx
https://www.komoot.com/smarttour/1847796,2 Brücken – Grillstelle Forst Team Pfungen loop from Niederfeld,Intermediate,6.29 mi,"1,100 ft","1,100 ft",03:06,2.0 mph,2023-05-08_1111506718_GPX Download_ Hinterstockensee – Chrindi Mittelstation Runde von Erlenbach.gpx
https://www.komoot.com/smarttour/1808548,Farenbachtobel – Farenbach-Weiher loop from Elgg,Intermediate,3.53 mi,425 ft,425 ft,01:38,2.2 mph,2023-05-07_1110427286_GPX Download_ Stadttor – Estavayer-le-Lac Runde von Estavayer-le-Lac.gpx
https://www.komoot.com/smarttour/8069302,Auf dem Multberg – Grillstelle Forst Team Pfungen loop from Pfungen,Intermediate,5.09 mi,900 ft,875 ft,02:29,2.1 mph,2023-05-07_1109325715_GPX Download_ Ämmeuferweg – _Emme Schwelle bei Aefligen_ Runde von Utzenstorf.gpx
https://www.komoot.com/smarttour/1808607,Farenbach-Weiher – Guhwilmühle loop from Elgg,Intermediate,4.38 mi,500 ft,500 ft,01:59,2.2 mph,2023-05-08_1111414752_GPX Download_ Stauberenbahn; Frümsen – Staubern top Runde von Frümsen.gpx
https://www.komoot.com/smarttour/12254598,Schauenberg – Schöner Weitblick loop from Heurüti,Intermediate,7.61 mi,"1,400 ft","1,400 ft",03:45,2.0 mph,2023-05-07_1110385164_GPX Download_ Schartenflue – Gempenturm Runde von Munzach.gpx
https://www.komoot.com/smarttour/1816640,Farenbach-Weiher – Farenbachtobel loop from Elgg,Intermediate,4.79 mi,425 ft,425 ft,02:08,2.3 mph,2023-05-07_1110430791_GPX Download_ Mittlere Brücke – Circuit des fortifications Runde von Bourg.gpx
https://www.komoot.com/smarttour/1839268,"Töss, Brutplatz für Eisvogel – Kyburgerbrücke loop from Winterthur Töss",Intermediate,9.11 mi,725 ft,725 ft,04:02,2.3 mph,"2023-05-09_1112377010_GPX Download_ Töss, Brutplatz für Eisvogel – Kyburgerbrücke Runde von Winterthur Töss.gpx"
https://www.komoot.com/smarttour/1854419,Eschenbergturm – Kyburgerbrücke loop from Winterthur Seen,Expert,10.7 mi,"1,425 ft","1,450 ft",05:01,2.1 mph,2023-05-08_1111592603_GPX Download_ Luganer See – Parco San Grato Runde von Carona.gpx
https://www.komoot.com/smarttour/12254048,Schöner Weitblick – Zeller Giessen loop from Seelmatten,Intermediate,8.59 mi,"1,425 ft","1,425 ft",04:07,2.1 mph,2023-05-09_1112377259_GPX Download_ Schöner Weitblick – Zeller Giessen Runde von Seelmatten.gpx
https://www.komoot.com/smarttour/12505191,Rheinfall – Rheinuferweg loop from Laufen-Uhwiesen,Easy,2.66 mi,175 ft,175 ft,01:09,2.3 mph,2023-05-07_1109896275_GPX Download_ Wasenhütte – Biotop Runde von Guntmadingen.gpx
https://www.komoot.com/smarttour/12489578,Promenade - Rheinfallquai – Rheinfall loop from Laufen-Uhwiesen,Easy,2.53 mi,200 ft,200 ft,01:07,2.3 mph,2023-05-09_1112377477_GPX Download_ Promenade - Rheinfallquai – Rheinfall Runde von Laufen-Uhwiesen.gpx
https://www.komoot.com/smarttour/8237718,Rheinuferweg – Rheinfall loop from Schaffhausen,Intermediate,9.71 mi,700 ft,700 ft,04:14,2.3 mph,2023-05-07_1109326367_GPX Download_ Schloss Landshut – Utzensdorf_ Schloss Landshut Runde von Utzenstorf.gpx
https://www.komoot.com/smarttour/12494306,Promenade - Rheinfallquai – Rheinfall loop from Nohl,Easy,3.34 mi,425 ft,425 ft,01:32,2.2 mph,2023-05-07_1110392208_GPX Download_ Müliloch – 1000er-Stägli Runde von Olten.gpx
https://www.komoot.com/smarttour/239815,Rheinufer Stein am Rhein – Rathaus Stein am Rhein loop from Stein am Rhein,Easy,4.55 mi,125 ft,125 ft,01:54,2.4 mph,2023-05-09_1112394586_GPX Download_ Old wooden houses in Randa – Ponte sospeso _Charles Kuonen_ Runde von Randa.gpx
https://www.komoot.com/smarttour/12505020,Schloss Laufen – Altlauf des Rheins loop from Neuhausen,Intermediate,5.24 mi,450 ft,450 ft,02:19,2.3 mph,2023-05-07_1110237289_GPX Download_ Wartenberg – Wartenberg - hintere Ruine Runde von Pratteln.gpx
https://www.komoot.com/smarttour/7195786,Rathaus Stein am Rhein – Undertor loop from Stein am Rhein,Intermediate,5.74 mi,900 ft,900 ft,02:47,2.1 mph,2023-05-09_1112393903_GPX Download_ Creux du Croue – Sommet du Noirmont Runde von La Givrine.gpx
https://www.komoot.com/smarttour/7204767,Marktplatz in Stein am Rhein – Rathaus Stein am Rhein loop from Stein am Rhein,Intermediate,5.40 mi,700 ft,700 ft,02:32,2.1 mph,2023-05-09_1112378140_GPX Download_ Rathaus Stein am Rhein – Undertor Runde von Stein am Rhein.gpx
https://www.komoot.com/smarttour/1846452,Hegau- und Bodenseeblick – Hagenturm loop from Bargen,Intermediate,10.2 mi,"1,400 ft","1,375 ft",04:45,2.2 mph,2023-05-09_1112403396_GPX Download_ Römerbrücke-Ponte dei Salti – Ponte dei Salti Runde von Lavertezzo.gpx
https://www.komoot.com/smarttour/12495477,Rheinfall – Rheinuferweg loop from Neuhausen Badischer Bahnhof,Intermediate,5.78 mi,350 ft,350 ft,02:30,2.3 mph,2023-05-09_1112379071_GPX Download_ Rheinfall – Rheinuferweg Runde von Neuhausen Badischer Bahnhof.gpx
https://www.komoot.com/smarttour/1822485,Schwabentor – Munot loop from Schaffhausen,Easy,3.02 mi,150 ft,150 ft,01:17,2.3 mph,2023-05-07_1110404957_GPX Download_ Ottoberg – Rastplatz mit schöner Aussicht Runde von Weinfelden.gpx
https://www.komoot.com/smarttour/1851805,Rheinufer Stein am Rhein – Rathaus Stein am Rhein loop from Bahnhof Steiner Liliputbahn,Easy,4.11 mi,100 ft,100 ft,01:42,2.4 mph,2023-05-07_1109679237_GPX Download_ Siblinger Randenturm – Randenhaus Runde von Neunkirch.gpx
https://www.komoot.com/smarttour/520737,Brücke Farinet – Saillon loop from Saillon,Intermediate,4.53 mi,"1,125 ft","1,125 ft",02:26,1.9 mph,2023-05-09_1112382064_GPX Download_ Loutze Runde von Ovronnaz.gpx
https://www.komoot.com/smarttour/1502101,Cabane du Fenestral – Lac Supérieur de Fully loop from Némiaz,Expert,9.61 mi,"2,550 ft","2,550 ft",06:27,1.5 mph,2023-05-09_1112380000_GPX Download_ Cabane du Fenestral – Lac Supérieur de Fully Runde von Némiaz.gpx
https://www.komoot.com/smarttour/1501682,Lac Supérieur de Fully – Cabane du Fenestral loop from Mazembroz,Expert,7.89 mi,"2,250 ft","2,250 ft",05:26,1.5 mph,2023-05-09_1112380118_GPX Download_ Lac Supérieur de Fully – Cabane du Fenestral Runde von Mazembroz.gpx
https://www.komoot.com/smarttour/5433911,Saillon – Brücke Farinet loop from Gottefrey,Intermediate,7.65 mi,"1,175 ft","1,175 ft",03:42,2.1 mph,2023-05-09_1112394092_GPX Download_ Bisse de Clavau – Schöner Blick nach Sion Runde von Saint-Léonard.gpx
https://www.komoot.com/smarttour/982918,Gorges du Durnand loop from Les Valettes,Easy,0.96 mi,425 ft,425 ft,00:38,1.5 mph,2023-05-09_1112380350_GPX Download_ Gorges du Durnand Runde von Les Valettes.gpx
https://www.komoot.com/smarttour/5434202,Winterlicher Zauberwald – Defis de la riviere loop from La Tzoumaz,Expert,11.6 mi,"3,450 ft","3,450 ft",06:59,1.7 mph,2023-05-09_1112380461_GPX Download_ Winterlicher Zauberwald – Defis de la riviere Runde von La Tzoumaz.gpx
https://www.komoot.com/smarttour/12025503,Dent de Nendaz – Lac noir loop from Mâche,Intermediate,5.04 mi,"1,975 ft","1,975 ft",03:47,1.3 mph,2023-05-08_1111442926_GPX Download_ Wanderrunde von Assens.gpx
https://www.komoot.com/smarttour/341139,Col de la Forclaz – Mont de l'Arpille loop from Trient,Intermediate,3.90 mi,"1,750 ft","1,750 ft",03:16,1.2 mph,2023-05-09_1112380751_GPX Download_ Col de la Forclaz – Mont de l'Arpille Runde von Trient.gpx
https://www.komoot.com/smarttour/12025126,Loutze loop from Némiaz,Intermediate,3.13 mi,950 ft,950 ft,01:50,1.7 mph,2023-05-07_1109299121_GPX Download_ Wanderrunde von Cormoret.gpx
https://www.komoot.com/smarttour/4109143,Vue pano loop from Némiaz,Expert,7.24 mi,"2,650 ft","2,625 ft",05:16,1.4 mph,2023-05-07_1110237802_GPX Download_ Schleuse Augst – Römische Therme Runde von Salina Raurica.gpx
https://www.komoot.com/smarttour/12025648,Schöner Waldwanderweg – Defis de la riviere loop from Villy,Intermediate,7.50 mi,"1,325 ft","1,325 ft",03:41,2.0 mph,2023-05-08_1111560691_GPX Download_ Aussichtsplatform Uetliberg – Uto-Kulm Runde von Uitikon.gpx
https://www.komoot.com/smarttour/7896968,La Tzoumas – Singletrail loop from La Tzoumaz,Intermediate,8.02 mi,"2,600 ft","2,550 ft",04:47,1.7 mph,2023-05-09_1112381354_GPX Download_ La Tzoumas – Singletrail Runde von La Tzoumaz.gpx
https://www.komoot.com/smarttour/7896221,Schöner Waldwanderweg loop from La Tzoumaz,Intermediate,4.41 mi,775 ft,775 ft,02:07,2.1 mph,2023-05-09_1112381707_GPX Download_ Schöner Waldwanderweg Runde von La Tzoumaz.gpx
https://www.komoot.com/smarttour/12025429,Loutze loop from Ovronnaz,Intermediate,6.38 mi,"1,600 ft","1,600 ft",03:29,1.8 mph,2023-05-09_1112376895_GPX Download_ Farenbach-Weiher – Farenbachtobel Runde von Elgg.gpx
https://www.komoot.com/smarttour/4109467,Blick auf Martigny – Lac de Fully loop from Mazembroz,Intermediate,5.61 mi,"1,200 ft","1,200 ft",03:24,1.6 mph,2023-05-07_1110043665_GPX Download_ Mont Vully – Grottes des Roches Grises Runde von Sugiez.gpx
https://www.komoot.com/smarttour/1502096,Salentsetal – Loutze loop from Némiaz,Expert,8.59 mi,"3,725 ft","3,725 ft",06:41,1.3 mph,2023-05-08_1111395624_GPX Download_ Wanderrunde von Avenches.gpx
